X,Y,OBJECTID,Main_Categ,Sub_Catego,Company_Na,Address,City,State,ZIP_Code,County,SNAP_Acc
-77.1060760001127,38.9626710002252,3473,Convenience Store,Gas Station,Westbard Citgo II Inc,5335 Westbard Ave,Bethesda,MD,20816,Montgomery,
-76.7860000004284,38.7947999998094,3474,Convenience Store,Chain,Royal Farms,5351 Ritchie Marlboro Rd,Upper Marlboro,MD,20772,Prince Georges,Yes
-76.4142510002749,39.4118940002539,3475,Convenience Store,Chain,Royal Farms,5360 Nottingridge Rd,White Marsh,MD,21162,Baltimore,Yes
-76.5817550004022,39.0813480002342,3476,Convenience Store,Gas Station,Benfield Shell,537 Benfield Rd,Severna Park,MD,21146,Anne Arundel,
-76.9763439999294,39.5640549997072,3477,Convenience Store,Pharmacy,Walgreens,537 Jermor Ln,Westminster,MD,21157,Carroll,Yes
-76.6050550000834,38.9239400002157,3478,Convenience Store,Gas Station,Davidsonville BP,537 W Central Ave,Davidsonville,MD,21035,Anne Arundel,
-76.6359339995785,39.2954180001198,3479,Small Grocery/Corner Store, ,Parks Food Market,538 N Arlington Ave,Baltimore,MD,21223,Baltimore City,Yes
-76.9170980003924,38.9052620001943,3480,Convenience Store,Gas Station,Sheriff Citgo,5380 Sheriff Rd,Capitol Heights,MD,20743,Prince Georges,
-76.9631549996067,38.9557479997335,3481,Convenience Store,Gas Station,Queens Town Shell,5398 Queens Chapel Rd,Hyattsville,MD,20782,Prince Georges,
-76.5834020003902,39.082980000093,3482,Supermarket, ,Safeway,540 Benfield Rd # 1,Severna Park,MD,21146,Anne Arundel,Yes
-76.6238180000317,39.4724170001682,3483,Small Grocery/Corner Store, ,LA Favorita,540 Cranbrook Rd,Cockeysville,MD,21030,Baltimore,Yes
-76.60240100034,39.2366040000013,3484,Small Grocery/Corner Store, ,Ez Mart Tobacco & Grocery,540 E Patapsco Ave,Brooklyn,MD,21225,Baltimore City,Yes
-76.0685200000185,39.5698470000899,3485,Convenience Store,Chain,7-Eleven,5400 Pulaski Hwy,Perryville,MD,21903,Cecil,Yes
-77.1073609997025,39.0531609999172,3486,Convenience Store,Gas Station,Liberty Gas Station,5400 Randolph Rd,Rockville,MD,20852,Montgomery,
-77.1073759997711,38.9640389997617,3487,Supermarket, ,Giant Food,5400 Westbard Ave,Bethesda,MD,20816,Montgomery,Yes
-76.9269710000995,38.9387919999645,3488,Small Grocery/Corner Store, ,Maya Super Food LLP,5401 Annapolis Rd,Bladensburg,MD,20710,Prince Georges,
-76.999456000188,38.8163640001517,3489,Convenience Store,Gas Station,Eastover Citgo LLC,5401 Indian Head Hwy,Oxon Hill,MD,20745,Prince Georges,
-76.5412979998544,39.3290300002667,3490,Convenience Store,Chain,7-Eleven,5401 Radecke Ave,Baltimore,MD,21206,Baltimore City,Yes
-76.9139850001663,38.8517619998112,3491,Convenience Store,Chain,7-Eleven,5401 Silver Hill Rd,District Heights,MD,20747,Prince Georges,Yes
-77.1070019996773,39.0533970001652,3492,Convenience Store,Chain,7-Eleven,5402 Randolph Rd,Rockville,MD,20852,Montgomery,
-76.9214040001466,38.9562240000978,3493,Small Grocery/Corner Store, ,Riggs Grocery,5405 Kenilworth Ave,Riverdale,MD,20737,Prince Georges,
-76.874730000266,39.2204799998449,3494,Convenience Store,Pharmacy,CVS Pharmacy,5405 Lynx Ln,Columbia,MD,21044,Howard,Yes
-76.5618330003625,39.3512650001022,3495,Convenience Store,Pharmacy,CVS Pharmacy,5407 Harford Rd,Baltimore,MD,21214,Baltimore City,Yes
-76.8756790002951,39.2207199997296,3496,Supermarket, ,David's Natural Market,5410 Lynx Ln # 100,Columbia,MD,21044,Howard,Yes
-77.2561110001022,39.3825250002714,3497,Convenience Store,Pharmacy,CVS Pharmacy,5414 Rotary Ave,New Market,MD,21774,Frederick,
-76.9219980003485,38.9561189996965,3498,Convenience Store,Chain,7-Eleven,5415 Kenilworth Ave,Riverdale,MD,20737,Prince Georges,Yes
-76.0694270002147,39.5705110002834,3499,Convenience Store,Chain,Royal Farms,5415 Pulaski Hwy,Perryville,MD,21903,Cecil,Yes
-76.9239549999579,38.9392979998855,3500,Supermarket, ,Save-A-Lot,5416 Annapolis Rd,Bladensburg,MD,20710,Prince Georges,Yes
-76.6101349999646,39.3559699999279,3501,Small Grocery/Corner Store, ,Habib Tobacco Grocery Corp,5420 York Rd,Baltimore,MD,21212,Baltimore City,
-76.6998280000749,38.8108909996854,3502,Convenience Store,Gas Station,Lothian BP,5423 Southern Maryland Blvd,Lothian,MD,20711,Anne Arundel,Yes
-76.6454160003717,39.3612619998893,3503,Convenience Store,Gas Station,Roland Park Exxon,5425 Falls Road Ter,Baltimore,MD,21210,Baltimore City,Yes
-76.9221039997554,38.9561880001174,3504,Convenience Store,Gas Station,Mobil,5435 Kenilworth Ave,Riverdale,MD,20737,Prince Georges,
-77.4012700004251,39.381400000067,3505,Convenience Store,Chain,Wawa,5440 Urbana Pike,Frederick,MD,21704,Frederick,Yes
-76.9233749999997,38.939037999869,3506,Convenience Store,Chain,7-Eleven,5456 Annapolis Rd,Bladensburg,MD,20710,Prince Georges,Yes
-76.7177430002764,39.2902909997752,3507,Supermarket, ,SHOPPERS,5457 Baltimore National Pike,Baltimore,MD,21229,Baltimore,Yes
-77.1998480001966,39.1421170000207,3508,Convenience Store,Pharmacy,CVS Pharmacy,546 N Frederick Ave,Gaithersburg,MD,20877,Montgomery,Yes
-76.9223230000385,38.9387000000991,3509,Convenience Store,Gas Station,Econoway,5463 Annapolis Rd,Bladensburg,MD,20710,Prince Georges,
-77.086699999696,38.9626030000697,3510,Supermarket, ,Amazon Fresh,5463 Wisconsin Ave,Chevy Chase,MD,20815,Montgomery,Yes
-76.6920490002445,39.0716619999456,3511,Supermarket, ,WEIS Markets,547 Maple Ridge Ln,Odenton,MD,21113,Anne Arundel,
-77.1068719999809,38.9653970002235,3512,Convenience Store,Gas Station,Westbard CITGO,5471 Westbard Ave,Bethesda,MD,20816,Montgomery,
-76.8896319998007,39.2226719996785,3513,Convenience Store,Gas Station,BP,5485 Harpers Farm Rd,Columbia,MD,21044,Howard,
-76.8896319998007,39.2226719996785,3514,Supermarket, ,Safeway,5485 Harpers Farm Rd # A,Columbia,MD,21044,Howard,Yes
-76.6966629999703,38.8066020002011,3515,Small Grocery/Corner Store, ,BWA,5488 Southern Maryland Blvd,Lothian,MD,20711,Anne Arundel,Yes
-77.409910000421,39.3858889999284,3516,Convenience Store,Gas Station,FSK Shell,5498 Buckeystown Pike,Frederick,MD,21704,Frederick,
-76.6061220001133,39.288330999668,3517,Convenience Store,Chain,7-Eleven,55 Market Pl,Baltimore,MD,21202,Baltimore City,Yes
-75.8457339998017,37.9892850000251,3518,Convenience Store,Gas Station,Chrisfield Oceanic,55 Richardson Ave,Crisfield,MD,21817,Somerset,
-76.5880000002225,38.5346999997518,3519,Convenience Store,Gas Station,Prince Frederick Shell,55 Solomons Island Rd N,Prince Frederick,MD,20678,Calvert,
-76.3457919995582,39.5230170002893,3520,Supermarket, ,WEIS Markets,550 W Macphail Rd,Bel Air,MD,21014,Harford,Yes
-76.7079840003721,39.3288019996915,3521,Small Grocery/Corner Store, ,Q-Stop Convenience Market,5500 Gwynn Oak Ave,Baltimore,MD,21207,Baltimore City,Yes
-76.9223780002901,38.9569050001814,3522,Convenience Store,Gas Station,Riverdale BP,5500 Kenilworth Ave,Riverdale,MD,20737,Prince Georges,
-76.9125669996089,38.8535809999194,3523,Supermarket, ,Giant Food,5500 Silver Hill Rd,District Heights,MD,20747,Prince Georges,Yes
-76.6459200001619,39.3617609999939,3524,Convenience Store,Gas Station,Falls Road Shell,5501 Falls Rd,Baltimore,MD,21209,Baltimore City,
-76.5482060003718,39.2807980002258,3525,Convenience Store,Gas Station,Travel Centers Of America,5501 Odonnell St,Baltimore,MD,21224,Baltimore City,Yes
-76.6834300001649,39.3522230001777,3526,Convenience Store,Pharmacy,CVS Pharmacy,5501 Park Heights Ave,Baltimore,MD,21215,Baltimore City,Yes
-76.614362999901,39.2201310003261,3527,Convenience Store,Gas Station,American Food Mart,5502 Ritchie Hwy,Brooklyn,MD,21225,Anne Arundel,
-76.9971129998909,38.8148699998141,3528,Convenience Store,Gas Station,BP,5507 Livingston Rd,Forest Heights,MD,20745,Prince Georges,
-76.683678999687,39.3524709999089,3529,Convenience Store,Gas Station,Pimlico Exxon,5509 Park Heights Ave,Baltimore,MD,21215,Baltimore City,
-76.97763799974,39.5648590003023,3530,Supermarket, ,SHOPPERS,551 Jermor Ln # A,Westminster,MD,21157,Carroll,Yes
-76.6110460003588,38.9273389999359,3531,Convenience Store,Gas Station,BP Service Stations,551 W Central Ave,Davidsonville,MD,21035,Anne Arundel,
-76.7219720000378,39.2913579998558,3532,Supermarket, ,GW Supermarket Of Baltimore,5510 Baltimore National Pike,Catonsville,MD,21228,Baltimore,Yes
-76.693816999708,38.8071929998884,3533,Convenience Store,Gas Station,Sunoco Gas Station,5511 Southern Maryland Blvd,Lothian,MD,20711,Anne Arundel,
-76.6843979995623,39.3519400003194,3534,Convenience Store,Chain,7-Eleven,5512 Park Heights Ave,Baltimore,MD,21215,Baltimore City,Yes
-76.9964609999627,38.8146029996574,3535,Small Grocery/Corner Store, ,Livingston Convenience Inc,5519 Livingston Rd # A,Oxon Hill,MD,20745,Prince Georges,
-76.9121630002762,38.8624670000871,3536,Convenience Store,Gas Station,Exxon,5520 Marlboro Pike,District Heights,MD,20747,Prince Georges,
-76.9962450000527,38.8145780003203,3537,Convenience Store,Chain,7-Eleven,5521 Livingston Rd,Oxon Hill,MD,20745,Prince Georges,Yes
-76.5609329998389,39.3527010002341,3538,Small Grocery/Corner Store, ,1 Eleven,5523 Harford Rd,Baltimore,MD,21214,Baltimore City,
-77.1118399997091,39.0521199999374,3539,Small Grocery/Corner Store, ,Asadurs Market,5536 Randolph Rd,Rockville,MD,20852,Montgomery,
-77.0894790000112,38.9638079998432,3540,Small Grocery/Corner Store, ,Friendship Gourmet Market,5550 Friendship Blvd # 100,Chevy Chase,MD,20815,Montgomery,
-76.9160449997079,38.9984639996674,3541,Convenience Store,Gas Station,Beltway Plaza Shell,5550 Greenbelt Rd,College Park,MD,20740,Prince Georges,
-77.4744869999093,39.3110549998265,3542,Convenience Store,Gas Station,Stups Market,5550 Mountville Rd,Adamstown,MD,21710,Frederick,
-77.1114809996839,39.0954220000417,3543,Convenience Store,Pharmacy,CVS Pharmacy,5560 Norbeck Rd,Rockville,MD,20853,Montgomery,Yes
-77.1123450002225,39.0529230002576,3544,Supermarket, ,Mom's Organic Market,5566 Randolph Rd,Rockville,MD,20852,Montgomery,
-76.53670400022,38.8176149999889,3545,Supermarket, ,Christopher's,5570 Shady Side Rd # B,Churchton,MD,20733,Anne Arundel,Yes
-76.5382139999407,38.8142090000964,3546,Convenience Store,Chain,Royal Farms,5573 Shady Side Rd,Churchton,MD,20733,Anne Arundel,Yes
-76.8395669998596,39.2199770000665,3547,Convenience Store,Pharmacy,Walgreens,5585 Twin Knolls Rd,Columbia,MD,21045,Howard,Yes
-76.6924710000189,39.3486990003381,3548,Convenience Store,Gas Station,Briaman LLC,5600 Reisterstown Rd,Baltimore,MD,21215,Baltimore City,
-76.5958660000915,39.3586780000845,3549,Small Grocery/Corner Store, ,Compare Foods The Alameda,5600 The Alameda,Baltimore,MD,21239,Baltimore City,Yes
-77.4043700002323,39.3862999999936,3550,Supermarket, ,ALDI,5600 Urbana Pike # B,Frederick,MD,21704,Frederick,Yes
-76.9663060003658,38.9568400003431,3551,Convenience Store,Gas Station,Sunoco Gas Station,5601 Ager Rd,Hyattsville,MD,20782,Prince Georges,
-77.4088469996908,39.3869020001947,3552,Convenience Store,Chain,Sheetz,5601 Buckeystown Pike,Frederick,MD,21704,Frederick,Yes
-76.7252609999909,39.2892170002497,3553,Convenience Store,Pharmacy,CVS Pharmacy,5603 Baltimore National Pike,Baltimore,MD,21228,Baltimore,Yes
-76.9656569999124,38.8124970001228,3554,Convenience Store,Gas Station,St Barnabas Shell,5604 Saint Barnabas Rd,Oxon Hill,MD,20745,Prince Georges,
-75.377153999765,38.1873550003476,3555,Convenience Store,Gas Station,Duck In,5610 E Market St # A,Snow Hill,MD,21863,Worcester,Yes
-76.9665680003066,38.9572290002594,3556,Small Grocery/Corner Store, ,Mercadito Cruz,5611 Ager Rd,Hyattsville,MD,20782,Prince Georges,Yes
-77.1119359999686,39.0532110001833,3557,Supermarket, ,Mom's Organic Market,5612 Randolph Rd,Rockville,MD,20852,Montgomery,
-76.9865029998668,38.959141000228,3558,Supermarket, ,La Colonia International Supermarket,5615 Sargent Rd,Hyattsville,MD,20782,Prince Georges,Yes
-76.6140399998608,39.2188379999492,3559,Convenience Store,Chain,7-Eleven,5617 Ritchie Hwy,Brooklyn Park,MD,21225,Anne Arundel,Yes
-76.6301299997992,39.2211600002868,3560,Small Grocery/Corner Store, ,Nubian Foods Inc,5621 Belle Grove Rd,Brooklyn,MD,21225,Anne Arundel,
-76.9858710000301,38.9586950003487,3561,Convenience Store,Pharmacy,CVS Pharmacy,5621 Sargent Rd,Hyattsville,MD,20782,Prince Georges,Yes
-76.9663499998484,38.811446999863,3562,Convenience Store,Chain,7-Eleven,5622 Saint Barnabas Rd,Oxon Hill,MD,20745,Prince Georges,Yes
-76.728554000142,39.2896609999378,3563,Convenience Store,Pharmacy,Rite Aid,5624 Baltimore National Pike,Catonsville,MD,21228,Baltimore,Yes
-77.7094189998101,39.6360089997929,3564,Supermarket, ,ALDI,565 Dual Hwy,Hagerstown,MD,21740,Washington,Yes
-76.9185489996635,38.9397150000283,3565,Convenience Store,Gas Station,Bladensburg Exxon,5650 Annapolis Rd,Bladensburg,MD,20710,Prince Georges,
-75.814687999902,39.6993909998312,3566,Convenience Store,Chain,High's,5655 Telegraph Rd,Elkton,MD,21921,Cecil,Yes
-76.5948369996965,39.3593009996839,3567,Convenience Store,Gas Station,Alameda Convenience,5656 The Alameda,Baltimore,MD,21239,Baltimore City,
-76.7302549996583,39.2882390003086,3568,Convenience Store,Pharmacy,Walgreens,5657 Baltimore National Pike,Catonsville,MD,21228,Baltimore,Yes
-76.7295910000346,39.2888180000827,3569,Supermarket, ,Safeway,5660 Baltimore National Pike,Catonsville,MD,21228,Baltimore,Yes
-76.9191069998803,38.9395049997653,3570,Small Grocery/Corner Store, ,Parkway Market,5670 Annapolis Rd,Bladensburg,MD,20710,Prince Georges,
-76.9079599995558,38.8375899997919,3571,Small Grocery/Corner Store, ,Tienda Karina Spanish Mkt Inc,5681 Suitland Rd,Suitland,MD,20746,Prince Georges,Yes
-76.7379199996859,38.8112470002586,3572,Supermarket, ,Giant Food,5700 Crain Hwy,Upper Marlboro,MD,20772,Prince Georges,Yes
-76.9152520002127,38.947806999726,3573,Small Grocery/Corner Store, ,Quick Stop Food Mart,5700 Emerson St,Bladensburg,MD,20710,Prince Georges,Yes
-76.545047000115,39.342393000274,3574,Convenience Store,Chain,7-Eleven,5701 Belair Rd,Baltimore,MD,21206,Baltimore City,Yes
-75.9705710000518,38.5784319997214,3575,Convenience Store,Gas Station,Exxon,5701 Mount Holly Rd,East New Market,MD,21631,Dorchester,
-76.7318339998743,39.2889789999846,3576,Supermarket,Club,Sam's Club 6651,5702 Baltimore National Pike,Catonsville,MD,21228,Baltimore,Yes
-77.4087250003904,39.3908940002581,3577,Convenience Store,Chain,7-Eleven,5703 Buckeystown Pike,Frederick,MD,21704,Frederick,Yes
-76.9190990003827,38.9589539999312,3578,Convenience Store,Pharmacy,CVS Pharmacy,5707 Riverdale Rd,Riverdale,MD,20737,Prince Georges,Yes
-76.7011949996804,39.3463549997111,3579,Supermarket, ,Harvest Fare Supermarkets,5708 Wabash Ave,Baltimore,MD,21215,Baltimore City,Yes
-76.7398910004373,38.811073000244,3580,Supermarket, ,WEIS Markets,5715 Crain Hwy,Upper Marlboro,MD,20772,Prince Georges,Yes
-76.6157000002676,39.2317999999325,3581,Supermarket, ,Lidl,5722 Ritchie Hwy,Brooklyn,MD,21225,Anne Arundel,Yes
-77.4095949998784,39.3917309998715,3582,Supermarket, ,Common Market-Co-Op,5728 Buckeystown Pike # B1,Frederick,MD,21704,Frederick,Yes
-76.5589000000615,39.0809000001086,3583,Supermarket, ,Giant Food,573 Gov Ritchie Hwy # 1,Severna Park,MD,21146,Anne Arundel,Yes
-76.6140330001881,39.2160580000604,3584,Convenience Store,Gas Station,Carroll Mart,5731 Ritchie Hwy,Baltimore,MD,21225,Anne Arundel,Yes
-76.8564500001914,39.2279509997441,3585,Convenience Store,Chain,7-Eleven,5740 Columbia Rd,Columbia,MD,21044,Howard,Yes
-76.6147000001849,39.216086999675,3586,Convenience Store,Pharmacy,Walgreens,5740 Ritchie Hwy,Brooklyn,MD,21225,Anne Arundel,Yes
-76.9064799999723,38.8542670000597,3587,Convenience Store,Pharmacy,Walgreens,5741 Silver Hill Rd,District Heights,MD,20747,Prince Georges,Yes
-76.6002150004018,39.1963509997926,3588,Supermarket,Club,Costco Wholesale 0203,575 E Ordnance Rd,Glen Burnie,MD,21060,Anne Arundel,Yes
-76.5445490001727,38.7930059998459,3589,Convenience Store,Chain,High's,5761 Deale Churchton Rd,Deale,MD,20751,Anne Arundel,Yes
-76.6025429997319,39.2975890002531,3590,Small Grocery/Corner Store, ,One Stop Mini Mart LLC,578 Old Town Mall,Baltimore,MD,21202,Baltimore City,
-76.9075250002609,38.8552610003301,3591,Supermarket, ,Price Rite,5800 Silver Hill Rd,District Heights,MD,20747,Prince Georges,
-76.5460630000913,39.287157999826,3592,Convenience Store,Chain,Royal Farms,5801 Eastern Ave,Baltimore,MD,21224,Baltimore City,Yes
-76.9965410003287,38.9614359999978,3593,Convenience Store,Gas Station,Snack Shop,5801 Riggs Rd,Hyattsville,MD,20783,Prince Georges,
-76.9175519999538,38.9591260000992,3594,Supermarket, ,Megamart Supermarket,5801 Riverdale Rd,Riverdale,MD,20737,Prince Georges,Yes
-76.8473430002153,39.2108829997677,3595,Small Grocery/Corner Store, ,Sams Mart,5801 Stevens Forest Rd,Columbia,MD,21045,Howard,Yes
-76.5459269996489,39.2877120002134,3596,Convenience Store,Gas Station,Five Eight Zero Two Fuel Inc,5802 Eastern Ave,Baltimore,MD,21224,Baltimore City,
-76.9180380002006,38.9392580002138,3597,Convenience Store,Gas Station,Chevrly Low Price,5803 Annapolis Rd,Bladensburg,MD,20710,Prince Georges,
-76.6151119999135,39.2152709998008,3598,Convenience Store,Pharmacy,Rite Aid,5804 Ritchie Hwy,Baltimore,MD,21225,Anne Arundel,Yes
-76.9395729998931,39.2129389999063,3599,Supermarket, ,Roots Inc,5805 Clarksville Square # 10,Clarksville,MD,21029,Howard,Yes
-76.9182380002172,38.9359910002608,3600,Convenience Store,Gas Station,Cheverly Exxon,5806 Landover Rd,Hyattsville,MD,20784,Prince Georges,
-75.0677480003793,38.3825620001459,3601,Convenience Store,Chain,7-Eleven,5809 Coastal Hwy,Ocean City,MD,21842,Worcester,Yes
-76.5460639999162,38.7920649997191,3602,Convenience Store,Chain,7-Eleven,5809 Deale Churchton Rd # 2,Deale,MD,20751,Anne Arundel,Yes
-76.9947910004085,38.9598520001794,3603,Supermarket, ,Giant Food,5815 Eastern Ave,Hyattsville,MD,20782,Prince Georges,Yes
-76.91418000016,38.9977089999969,3604,Convenience Store,Chain,7-Eleven,5815 Greenbelt Rd,Berwyn Heights,MD,20740,Prince Georges,Yes
-76.7101169997086,39.2167600000636,3605,Convenience Store,Gas Station,Elkridge BP,5816 Washington Blvd,Elkridge,MD,21075,Howard,
-76.9060249996877,38.8556739996678,3606,Supermarket, ,SHOPPERS,5820 Silver Hill Rd,District Heights,MD,20747,Prince Georges,Yes
-76.91724999983,38.9582799999851,3607,Supermarket, ,LA Grande Lotte LLC,5821 Riverdale Rd,Riverdale,MD,20737,Prince Georges,Yes
-77.4382299997089,39.3922070001928,3608,Convenience Store,Chain,Wawa,5833 Ballenger Creek Pike,Frederick,MD,21703,Frederick,Yes
-79.4449309997597,39.341063999983,3609,Small Grocery/Corner Store, ,Valley View Country Store,5836 Garrett Hwy,Oakland,MD,21550,Garrett,
-76.5430610001933,39.3443859996843,3610,Convenience Store,Gas Station,S & S Crown,5838 Belair Rd,Baltimore,MD,21206,Baltimore City,
-76.9062959998493,38.8569600002023,3611,Small Grocery/Corner Store, ,W K Foods I Inc,5850 Silver Hill Rd,District Heights,MD,20747,Prince Georges,
-76.994547999836,38.961782999794,3612,Convenience Store,Gas Station,Riggs Services Inc,5851 Riggs Rd,Hyattsville,MD,20783,Prince Georges,
-77.4386490000086,39.3939929999186,3613,Convenience Store,Gas Station,Exxon,5870 Ballenger Creek Pike,Frederick,MD,21703,Frederick,
-76.9052959997666,38.8563759997195,3614,Convenience Store,Pharmacy,CVS Pharmacy,5870 Silver Hill Rd,District Heights,MD,20747,Prince Georges,Yes
-76.6679489995987,38.792151000044,3615,Convenience Store,Gas Station,Lothian Service Ctr,5891 Southern Maryland Blvd,Lothian,MD,20711,Anne Arundel,
-76.7313300000841,39.2931209997884,3616,Convenience Store,Gas Station,Sunoco Gas Station,5900 Johnnycake Rd,Gwynn Oak,MD,21207,Baltimore,
-76.7112609997313,39.3367180002905,3617,Convenience Store,Gas Station,Liberty Sunoco,5900 Liberty Rd,Gwynn Oak,MD,21207,Baltimore,
-76.9064170002232,38.896288999657,3618,Convenience Store,Gas Station,F & M Convenience II Inc,5900 Seat Pleasant Dr,Capitol Heights,MD,20743,Prince Georges,
-76.5410259998678,39.3451810000826,3619,Convenience Store,Gas Station,Jolly Sunny Mart at Crown,5901 Belair Rd,Baltimore,MD,21206,Baltimore City,Yes
-76.9132339996057,38.9977959999434,3620,Convenience Store,Gas Station,Us Fuel Food Mart,5901 Greenbelt Rd,Berwyn Heights,MD,20740,Prince Georges,
